mse,mae,rmse,precision,recall,diversity,novelty
0.18830159306526184,0.2676686942577362,0.43393731117248535,0.3434659090909091,0.3612385321100917,1.0,0.03467702120542526
0.3612929582595825,0.3294391334056854,0.6010765433311462,0.4237076648841355,0.28109273903666426,1.0,0.013498915359377861
0.24445097148418427,0.3036172091960907,0.49441981315612793,0.6164983164983165,0.39029304029304035,1.0,0.023602258414030075
0.33427703380584717,0.3490997552871704,0.5781669616699219,0.30692307692307697,0.28705882352941176,1.0,0.04681158158928156
0.42980194091796875,0.3788734972476959,0.6555927991867065,0.552437641723356,0.46545454545454545,1.0,0.06765256077051163
0.2157277762889862,0.264342725276947,0.46446505188941956,0.4431818181818182,0.2875,1.0,0.056673141196370125
0.35114169120788574,0.3451066017150879,0.5925720930099487,0.5902777777777778,0.33181818181818185,1.0,0.05402252823114395
0.24164220690727234,0.32742220163345337,0.4915711581707001,0.4324691358024691,0.3431372549019608,1.0,0.06533196941018105
0.23811274766921997,0.2874376177787781,0.48796796798706055,0.470991970991971,0.36314984709480125,1.0,0.042046304792165756
0.2308885157108307,0.31423723697662354,0.48050862550735474,0.46684587813620065,0.4030612244897959,1.0,0.027681073173880577
0.39936941862106323,0.35729628801345825,0.6319568157196045,0.34185932120019674,0.27840909090909094,1.0,0.11119472421705723
0.26008039712905884,0.3028643727302551,0.5099807977676392,0.5399792315680166,0.35711711711711713,1.0,0.021660728380084038
0.28439855575561523,0.3252566456794739,0.5332902669906616,0.47196261682242985,0.4097035040431267,1.0,0.01726491004228592
0.37431496381759644,0.3518906235694885,0.6118128299713135,0.4768976897689769,0.3287581699346405,1.0,0.015296461060643196
0.3479633331298828,0.32124292850494385,0.5898841619491577,0.3658716758125792,0.41627358490566035,1.0,0.025713425129652023
0.21862471103668213,0.29942190647125244,0.46757325530052185,0.48366013071895425,0.41845238095238096,1.0,0.025208817794919014
0.1926860511302948,0.271776020526886,0.4389601945877075,0.7275362318840579,0.3912280701754386,1.0,0.017181457951664925
0.4663131833076477,0.36373457312583923,0.6828712821006775,0.6440129449838188,0.4091466289486091,1.0,0.10703285224735737
0.16606783866882324,0.27992910146713257,0.40751421451568604,0.6739618406285072,0.4618181818181818,1.0,0.02804460935294628
0.3486163914203644,0.34024688601493835,0.5904374718666077,0.3068654646324549,0.29039932030586235,1.0,0.022042003460228443
0.22153697907924652,0.32185202836990356,0.47067713737487793,0.6541987532086542,0.3627475247524753,1.0,0.03983895480632782
0.31081801652908325,0.30578160285949707,0.5575105547904968,0.4735313531353135,0.32042175360710323,1.0,0.01081075519323349
0.34102684259414673,0.3792702555656433,0.5839750170707703,0.6146429935089729,0.47378151260504203,1.0,0.02590405009686947
0.3779106140136719,0.35474860668182373,0.6147443652153015,0.3139150943396226,0.28640776699029125,1.0,0.041238460689783096
0.33068645000457764,0.33881881833076477,0.5750534534454346,0.3664717348927875,0.23446540880503144,1.0,0.01106242835521698
0.5146595239639282,0.3743404746055603,0.7173978090286255,0.44956850053937436,0.38266509433962265,1.0,0.0025967899709939957
0.3363209366798401,0.34996986389160156,0.5799318552017212,0.5357142857142857,0.35111823855755897,1.0,0.0370919406414032
0.13141873478889465,0.24969962239265442,0.36251720786094666,0.44485981308411215,0.3606060606060606,1.0,0.08038453944027424
0.2937721610069275,0.32522308826446533,0.5420075058937073,0.4932795698924731,0.36221205186880245,1.0,0.044489338994026184
0.36070239543914795,0.36402177810668945,0.6005850434303284,0.6492412110119729,0.42607526881720426,1.0,0.06898659840226173
0.285087913274765,0.31605422496795654,0.5339362621307373,0.7648339060710194,0.33262958648806057,1.0,0.007870027795433998
0.24057535827159882,0.2953587770462036,0.4904848039150238,0.3923202614379085,0.3541886151231946,1.0,0.038180647417902946
0.1851566880941391,0.2968045473098755,0.4302983582019806,0.8387537239324727,0.6220238095238095,1.0,0.09073851443827152
0.1622045934200287,0.26771020889282227,0.4027462899684906,0.38275643731532294,0.3214521452145214,1.0,0.018029777333140373
0.3788904547691345,0.34779179096221924,0.6155408024787903,0.47966793302377936,0.3005434782608695,1.0,0.07893807254731655
0.39863061904907227,0.3591381907463074,0.6313720345497131,0.48143375334096983,0.35253588516746415,1.0,0.09270222578197718
0.13119865953922272,0.23579859733581543,0.3622135818004608,0.6994949494949495,0.39033264033264037,1.0,0.051331646740436554
0.3291299343109131,0.3515183925628662,0.5736984610557556,0.3737458193979933,0.255970695970696,1.0,0.015460105612874031
0.39571240544319153,0.3770613968372345,0.6290567517280579,0.5617283950617283,0.3768939393939394,1.0,0.12358513101935387
0.29962441325187683,0.322981059551239,0.5473796129226685,0.37586685159500693,0.3164147993746743,1.0,0.030849866569042206
0.4079807996749878,0.38811367750167847,0.6387337446212769,0.5951388888888889,0.3299419729206963,1.0,0.11325276829302311
0.4823746383190155,0.4018425941467285,0.6945319771766663,0.3175,0.29633838383838385,1.0,0.044920661486685276
0.4072076678276062,0.37282073497772217,0.6381282806396484,0.415047915047915,0.2854166666666667,1.0,0.12185709923505783
0.30615830421447754,0.3497432470321655,0.5533157587051392,0.7477124183006536,0.3625,1.0,0.06099219620227814
0.4115511178970337,0.3727797865867615,0.6415225267410278,0.7658024691358025,0.3991182854042322,1.0,0.08557885885238647
0.29469072818756104,0.3346647024154663,0.5428542494773865,0.48888888888888893,0.28936170212765955,1.0,0.08864373154938221
0.3432898223400116,0.3439559042453766,0.5859094262123108,0.5140981489453292,0.32492997198879553,1.0,0.09904867596924305
0.29392170906066895,0.330200731754303,0.5421454906463623,0.8002606712284132,0.4774137725265545,1.0,0.02094091847538948
0.33456355333328247,0.329233318567276,0.5784146785736084,0.494086908690869,0.330718954248366,1.0,0.01968633010983467
0.28625330328941345,0.33183613419532776,0.5350264310836792,0.6107142857142858,0.34663865546218486,1.0,0.0701353158801794
0.29832687973976135,0.2912580072879791,0.5461930632591248,0.3680555555555556,0.2974961676034747,1.0,0.04245009832084179
0.3619039058685303,0.36680251359939575,0.6015844941139221,0.449685534591195,0.2714893617021277,1.0,0.1121082492172718
0.28495943546295166,0.2991642951965332,0.5338159203529358,0.5803266026701975,0.3553638814016173,1.0,0.0012456141412258148
0.35740137100219727,0.348547101020813,0.5978305339813232,0.7886292834890966,0.425,1.0,0.01044018380343914
0.3599992096424103,0.3309781849384308,0.5999993681907654,0.4286950501903773,0.33794642857142854,1.0,0.026998579502105713
