mse,mae,rmse,precision,recall,diversity,novelty
0.9720895290374756,0.7965583205223083,0.985945999622345,0.40661593452804556,0.28208807521029194,1.0,0.010860420763492584
1.0599592924118042,0.8323419094085693,1.0295432806015015,0.5057342657342657,0.2824910122458151,1.0,0.1491543110460043
1.152485728263855,0.8651783466339111,1.073538899421692,0.5851525821596244,0.3287468087468087,1.0,0.13231563149020076
1.2843208312988281,0.9446583986282349,1.133278727531433,0.425,0.2862407966523651,1.0,0.18178093060851097
1.224802851676941,0.9200788736343384,1.1067081689834595,0.44667685255920553,0.22722222222222221,1.0,0.12196969799697399
1.3124126195907593,0.8958134055137634,1.1456056833267212,0.3800154320987654,0.2738668738668738,1.0,0.05222015269100666
1.024909257888794,0.8228840827941895,1.0123780965805054,0.36260893246187365,0.28601632285842815,1.0,0.060004252940416336
1.1575326919555664,0.8688323497772217,1.0758869647979736,0.549396681749623,0.2802079619726679,1.0,0.08057389222085476
1.3200697898864746,0.8944105505943298,1.1489429473876953,0.46379084967320255,0.28897435897435897,1.0,0.1372951092198491
1.2050327062606812,0.9023541808128357,1.097739815711975,0.27839795008912654,0.23907563025210088,1.0,0.12179473787546158
1.0851998329162598,0.8337162137031555,1.041729211807251,0.4838588588588588,0.2911330049261084,1.0,0.13483674637973309
1.1923165321350098,0.9258544445037842,1.0919324159622192,0.2757070707070707,0.2241025641025641,1.0,0.179000249132514
1.106668472290039,0.8714033365249634,1.051983118057251,0.2873168498168498,0.2471898790864308,1.0,0.08008467312902212
1.0619571208953857,0.8192309141159058,1.030513048171997,0.4838461538461538,0.29273584905660377,1.0,0.17045237123966217
1.1474292278289795,0.8388282060623169,1.0711811780929565,0.3502411740558292,0.2401172161172161,1.0,0.03639799542725086
0.9996992945671082,0.8030278086662292,0.9998496174812317,0.3834940758601022,0.28792815371762737,1.0,0.11979808565229177
1.0829322338104248,0.832886815071106,1.0406403541564941,0.4717032967032967,0.3229877369007804,1.0,0.21353990584611893
1.2161049842834473,0.8927085995674133,1.102771520614624,0.3061181434599156,0.24770682466535,1.0,0.03567043412476778
1.2615314722061157,0.8786157369613647,1.1231791973114014,0.5278571428571428,0.35303185224287786,1.0,0.06555275153368711
1.3054965734481812,0.9191935658454895,1.1425833702087402,0.5164577054450472,0.3226909080611132,1.0,0.14101555291563272
1.2233641147613525,0.8420288562774658,1.10605788230896,0.37450913919258694,0.3176360225140713,1.0,0.03898493014276028
1.263197422027588,0.8753520250320435,1.1239205598831177,0.583026455026455,0.37759790528233156,1.0,0.051402430050075054
1.089598298072815,0.8489367961883545,1.0438381433486938,0.34251732409381663,0.277917068466731,1.0,0.2539182184264064
1.2499799728393555,0.925063967704773,1.1180249452590942,0.2844686438059932,0.21732954545454547,1.0,0.2400671737268567
1.114868402481079,0.8298506736755371,1.0558732748031616,0.4727443609022556,0.2507754000385579,1.0,0.02769493032246828
1.3430095911026,0.9117401838302612,1.1588828563690186,0.4377003205128205,0.2852859086218219,1.0,0.030803685076534748
1.066610336303711,0.8139811754226685,1.0327682495117188,0.4485080221922327,0.26126328974626184,1.0,0.086956855840981
1.0729897022247314,0.8604774475097656,1.0358521938323975,0.3096702317290553,0.24542842215256006,1.0,0.2566784471273422
1.21442449092865,0.8838194012641907,1.1020092964172363,0.3325892857142857,0.25744309491677914,1.0,0.060208373703062534
1.2839908599853516,0.9120458960533142,1.1331331729888916,0.38113695090439276,0.28972832722832725,1.0,0.12419165298342705
0.995733916759491,0.8322302103042603,0.9978647232055664,0.4791608391608392,0.28137931034482755,1.0,0.11460874881595373
1.132328748703003,0.8295463919639587,1.0641093254089355,0.3705235425665533,0.31842105263157894,1.0,0.1181054636836052
1.2396317720413208,0.8955280780792236,1.1133874654769897,0.5813558274626128,0.2925133689839572,1.0,0.10141652636229992
1.4124867916107178,0.9382460117340088,1.1884808540344238,0.2988839285714286,0.2509523809523809,1.0,0.06002095341682434
1.1190612316131592,0.8410513997077942,1.0578569173812866,0.4442552752411907,0.33330065359477123,1.0,0.09139393549412489
1.3110427856445312,0.9328120350837708,1.1450077295303345,0.2849100599600266,0.24406995230524645,1.0,0.07119226083159447
1.131638765335083,0.8891300559043884,1.0637850761413574,0.31314102564102564,0.24623995666696757,1.0,0.03307858295738697
1.0619597434997559,0.8206017017364502,1.0305143594741821,0.4324845679012346,0.32222222222222224,1.0,0.1645149514079094
0.9102962017059326,0.7392548322677612,0.9540944695472717,0.44618012422360254,0.3003174603174603,1.0,0.10370418429374695
1.2763592004776,0.8888158202171326,1.1297607421875,0.3679381846635368,0.31783346983346983,1.0,0.08047715853899717
1.2451119422912598,0.8932316899299622,1.115845799446106,0.33724991224991224,0.30929032258064515,1.0,0.04986853525042534
1.2329550981521606,0.9058210849761963,1.1103850603103638,0.286963036963037,0.1993939393939394,0.9921875,0.007105747237801552
1.0675331354141235,0.8464629650115967,1.0332149267196655,0.4186104465709729,0.2954353060827687,1.0,0.19062336534261703
1.3250994682312012,0.9290075302124023,1.1511296033859253,0.36472734254992323,0.24488747120326065,1.0,0.019657645374536514
1.1206035614013672,0.8598690629005432,1.0585856437683105,0.3911084518961231,0.3156160624245731,1.0,0.23656327836215496
1.182070255279541,0.8629902601242065,1.0872304439544678,0.5332442067736185,0.2980329981707436,1.0,0.04184168577194214
1.126288652420044,0.8583504557609558,1.0612674951553345,0.4420395508630802,0.31817165462676295,1.0,0.04383840039372444
1.4681702852249146,0.9464937448501587,1.2116807699203491,0.4335144927536232,0.31957142857142856,1.0,0.0863658981397748
1.1303316354751587,0.8600702285766602,1.0631705522537231,0.4239130434782609,0.21955965181771636,1.0,0.15795182064175606
1.0127153396606445,0.7811894416809082,1.0063376426696777,0.4140141467727675,0.3071980676328502,1.0,0.02566006686538458
0.9108414649963379,0.7557993531227112,0.9543801546096802,0.3746305418719212,0.29045910611128,1.0,0.20197549276053905
0.9741755127906799,0.7814716100692749,0.9870032668113708,0.547467787114846,0.36214779805881503,1.0,0.11981583293527365
1.1021533012390137,0.8329602479934692,1.0498348474502563,0.41498849252013814,0.2957142857142857,1.0,0.11732309870421886
1.4489120244979858,0.9490297436714172,1.2037076950073242,0.4295546932742055,0.2804394743187847,1.0,0.02618129923939705
1.2455579042434692,0.8839162588119507,1.1160457134246826,0.2563712522045855,0.2737316263632053,1.0,0.08066325820982456
1.2652086019515991,0.9150782227516174,1.1248149871826172,0.3902124542124542,0.2332686622320769,1.0,0.06316259317100048
0.8789594173431396,0.7311511635780334,0.9375283718109131,0.4758460730540319,0.3317919799498747,1.0,0.13435990177094936
1.2660880088806152,0.859175980091095,1.1252057552337646,0.5669084071984959,0.3024553224553225,1.0,0.0547486487776041
1.10383939743042,0.854681134223938,1.0506376028060913,0.404437564499484,0.3005158882327377,1.0,0.15026461984962225
1.018620491027832,0.8293817639350891,1.0092673301696777,0.3046882490172893,0.2620490620490621,1.0,0.16978726256638765
1.285099983215332,0.9158366322517395,1.1336225271224976,0.4531428571428571,0.25815295815295813,1.0,0.2882009260356426
1.295287847518921,0.9092068672180176,1.138107180595398,0.35059339525283795,0.27872199493473604,1.0,0.00019026175141334534
1.0055770874023438,0.8329051733016968,1.0027846097946167,0.42299880525686984,0.2537087912087912,1.0,0.12130783777683973
1.1791245937347412,0.8886324167251587,1.0858750343322754,0.3325892857142857,0.2988461538461539,1.0,0.2723581697791815
1.193988561630249,0.8944776058197021,1.0926978588104248,0.4068223443223443,0.2880094043887147,1.0,0.08395237103104591
1.2948195934295654,0.9503209590911865,1.1379013061523438,0.3244949494949495,0.21842211460855526,1.0,0.06317181512713432
1.225895881652832,0.8800197243690491,1.1072018146514893,0.3199175824175824,0.2323443223443223,1.0,0.1172692533582449
