mse,mae,rmse,precision,recall,diversity,novelty
0.14658108353614807,0.25730788707733154,0.38285911083221436,0.36504950495049504,0.4413499344692005,1.0,0.08466917276382446
0.3709949254989624,0.3265801668167114,0.6090935468673706,0.3013548951048951,0.27361610352264554,1.0,0.012411078438162804
0.2302616685628891,0.30083155632019043,0.47985586524009705,0.6075268817204301,0.3968864468864469,1.0,0.055967919528484344
0.27477991580963135,0.31278902292251587,0.5241945385932922,0.4088096309630963,0.3576470588235294,1.0,0.010546006262302399
0.37151509523391724,0.3480873107910156,0.6095203757286072,0.5808097165991903,0.5331818181818182,1.0,0.011396853253245354
0.21359220147132874,0.26361626386642456,0.4621603488922119,0.7740415854450943,0.4005952380952381,1.0,0.07749026454985142
0.301544189453125,0.3106444776058197,0.5491304397583008,0.8022030651340996,0.4233585858585858,1.0,0.022844422608613968
0.17820139229297638,0.29599910974502563,0.42213907837867737,0.470318100358423,0.3885918003565062,1.0,0.0915314368903637
0.202109694480896,0.2626951038837433,0.449566125869751,0.4871794871794872,0.37981651376146786,1.0,0.054400643333792686
0.23234358429908752,0.3063700795173645,0.4820203185081482,0.5931899641577061,0.45068027210884354,1.0,0.04749058187007904
0.36474284529685974,0.34094861149787903,0.603939414024353,0.35293478260869565,0.2945075757575758,1.0,0.06758197396993637
0.23959723114967346,0.28343716263771057,0.4894866943359375,0.5748834498834499,0.3517117117117117,1.0,0.034411611035466194
0.26649272441864014,0.32564955949783325,0.5162293314933777,0.6069306930693069,0.4336253369272237,1.0,0.07451800629496574
0.3150230646133423,0.3124821186065674,0.5612691640853882,0.34420041180507893,0.3209150326797386,1.0,0.009009266272187233
0.35445183515548706,0.317433625459671,0.5953585505485535,0.5979166666666667,0.503439465408805,1.0,0.06748306378722191
0.20005352795124054,0.2795383930206299,0.4472734332084656,0.5039878987898789,0.43645833333333334,1.0,0.046467578038573265
0.18838144838809967,0.2562539577484131,0.43402931094169617,0.7345067840117345,0.412781954887218,1.0,0.049168722704052925
0.39993545413017273,0.35129624605178833,0.6324045062065125,0.4486172475863197,0.43375766148043376,1.0,0.061427829787135124
0.1497315764427185,0.2592925727367401,0.38695165514945984,0.6483588102855788,0.44545454545454544,1.0,0.035133128985762596
0.3052123188972473,0.32407471537590027,0.552460253238678,0.3215686274509804,0.292268479184367,1.0,0.008535986766219139
0.21592989563941956,0.30986225605010986,0.46468257904052734,0.42853516120842855,0.3502475247524752,1.0,0.04697639308869839
0.32295024394989014,0.3148443400859833,0.5682871341705322,0.4576719576719577,0.3128745837957825,1.0,0.048025939613580704
0.341366171836853,0.37077900767326355,0.5842654705047607,0.5490338164251208,0.3194237695078031,1.0,0.002644680440425873
0.3355390429496765,0.3394641876220703,0.5792573094367981,0.42746913580246915,0.27600554785020803,1.0,0.01796160265803337
0.2943325936794281,0.3266354203224182,0.5425242781639099,0.3738344988344988,0.24213836477987422,1.0,0.0006267465651035309
0.4656645953655243,0.34070807695388794,0.6823961734771729,0.47314578005115093,0.39829009433962265,1.0,0.015269812196493149
0.2923206388950348,0.3129413425922394,0.5406668186187744,0.4563737623762376,0.4249739944521498,1.0,0.02010592445731163
0.11675094068050385,0.23275098204612732,0.3416883647441864,0.5056277056277056,0.4318181818181818,1.0,0.10612858273088932
0.25525152683258057,0.28385746479034424,0.5052242279052734,0.7448801198801198,0.5021357742181541,1.0,0.007919976487755775
0.3241434097290039,0.3162580132484436,0.5693359375,0.5949882201756265,0.47260132340777505,1.0,0.0037758145481348038
0.27138274908065796,0.29523688554763794,0.5209441184997559,0.7242063492063493,0.4101193942923704,1.0,0.032998619601130486
0.20780068635940552,0.26925167441368103,0.45585161447525024,0.49721730067743614,0.43226847918436706,1.0,0.05583474691957235
0.18539413809776306,0.28801190853118896,0.4305741786956787,0.5830737279335411,0.5036375661375662,1.0,0.1059898640960455
0.1299300491809845,0.23596172034740448,0.360458105802536,0.7993508972890415,0.6325789721829326,1.0,0.04072688985615969
0.3402285575866699,0.3271791934967041,0.5832911133766174,0.5605555555555556,0.3317934782608695,1.0,0.03177803196012974
0.3615744709968567,0.3388834297657013,0.6013106107711792,0.4650297619047619,0.3392344497607656,1.0,0.052164485678076744
0.10627966374158859,0.21445104479789734,0.32600560784339905,0.8310160427807487,0.49514899514899513,1.0,0.06929953582584858
0.3084617257118225,0.32974210381507874,0.5553932785987854,0.41940665154950874,0.30769230769230765,1.0,0.038428766652941704
0.3898857533931732,0.3777579665184021,0.6244083046913147,0.8317348678601876,0.4886837121212121,1.0,0.09190764650702477
0.2709665894508362,0.3051583170890808,0.5205445289611816,0.3623232323232323,0.3190203230849401,1.0,0.020980261266231537
0.3824111223220825,0.3617176413536072,0.6183939576148987,0.8138997511553502,0.35418439716312056,1.0,0.09051562286913395
0.4377304017543793,0.3652353584766388,0.6616119742393494,0.3727660363366704,0.33134920634920634,1.0,0.020614110864698887
0.3782421350479126,0.35358381271362305,0.6150139570236206,0.3252551020408163,0.3076388888888889,1.0,0.08376172371208668
0.2789486050605774,0.3359350860118866,0.5281558632850647,0.4357864357864358,0.28125,1.0,0.027975838631391525
0.3769456744194031,0.3536287546157837,0.613959014415741,0.747062706270627,0.397802495930548,1.0,0.047509580850601196
0.26480644941329956,0.31553396582603455,0.5145934820175171,0.4864024864024864,0.33836333878887065,1.0,0.04699302464723587
0.3004598617553711,0.3456113934516907,0.5481421947479248,0.4478260869565217,0.3562224889955982,1.0,0.062116317451000214
0.2550225555896759,0.2973361611366272,0.5049975514411926,0.7063492063492064,0.5011785415920754,1.0,0.040982743725180626
0.3370423913002014,0.31832218170166016,0.5805535316467285,0.359375,0.33202614379084966,1.0,0.0022360756993293762
0.2923825681209564,0.3309254050254822,0.5407241582870483,0.5959079283887468,0.4312324929971989,1.0,0.10459058173000813
0.2977025508880615,0.2910117506980896,0.5456212759017944,0.355,0.3088400613183444,1.0,0.0002669915556907654
0.29093456268310547,0.3172125518321991,0.5393835306167603,0.35887632978723405,0.3168510638297873,1.0,0.05751432944089174
0.20220649242401123,0.2555573582649231,0.44967377185821533,0.5235783633841886,0.40776280323450137,1.0,0.021459216251969337
0.3233131468296051,0.3051084876060486,0.5686063170433044,0.7776334776334778,0.4226190476190476,1.0,0.004512792453169823
0.3132792115211487,0.30997562408447266,0.5597134828567505,0.4246938099966899,0.33794642857142854,1.0,0.009289678186178207
0.37706857919692993,0.32684698700904846,0.6140590906143188,0.4795918367346939,0.32969072164948454,1.0,0.08857303857803345
0.27216389775276184,0.3152199983596802,0.5216932892799377,0.814906490649065,0.45720430107526877,1.0,0.043830037117004395
0.18775084614753723,0.27678024768829346,0.43330225348472595,0.5295833333333333,0.402020202020202,1.0,0.024670157581567764
0.2130284607410431,0.3013884723186493,0.4615500569343567,0.46359223300970875,0.3404949121184089,1.0,0.045755584724247456
0.29373034834861755,0.31853187084198,0.5419689416885376,0.43769230769230766,0.2816326530612245,1.0,0.0036147478967905045
0.23511019349098206,0.2856123447418213,0.48488160967826843,0.47131941455015064,0.43701923076923077,1.0,0.03405372612178326
0.28520482778549194,0.32810014486312866,0.5340456962585449,0.7367664551942903,0.44416289592760183,1.0,0.00929255411028862
0.2258511483669281,0.2935956120491028,0.47523799538612366,0.6512167515563102,0.4476110229976209,1.0,0.05086826905608177
0.25567427277565,0.300754189491272,0.5056424140930176,0.6641025641025642,0.4228571428571429,1.0,0.024317248724400997
0.25413021445274353,0.3034330904483795,0.5041133165359497,0.4864776800260671,0.3880208333333333,1.0,0.013377321884036064
0.16014540195465088,0.2744705080986023,0.40018171072006226,0.7510366826156301,0.4094964314036479,1.0,0.01515137404203415
0.2766067087650299,0.32083553075790405,0.525934100151062,0.3677721088435374,0.30359196961475854,1.0,0.052413925528526306
0.1421111673116684,0.24432066082954407,0.3769763708114624,0.4903846153846154,0.41498470948012234,1.0,0.0859114620834589
0.21537142992019653,0.2784881591796875,0.4640812873840332,0.5877466251298027,0.4090480043149946,1.0,0.007838518358767033
0.4030173718929291,0.3337973952293396,0.6348364949226379,0.6032706093189963,0.38546910755148744,1.0,0.05956010892987251
0.20285451412200928,0.28849151730537415,0.4503937363624573,0.47222222222222215,0.34835164835164834,1.0,0.005015319213271141
0.37795358896255493,0.3144240081310272,0.6147793531417847,0.727485380116959,0.39027329192546584,1.0,0.07135395891964436
0.23492076992988586,0.29327619075775146,0.4846862554550171,0.6206349206349207,0.484981684981685,1.0,0.031171834096312523
0.5555683374404907,0.3848993182182312,0.7453645467758179,0.7027210884353742,0.3524609843937575,1.0,0.07980434037744999
0.3266931176185608,0.33738893270492554,0.5715707540512085,0.3069676501955208,0.29450980392156867,1.0,0.015747785568237305
0.364510178565979,0.3406031131744385,0.6037468314170837,0.4391358024691358,0.3098510882016037,1.0,0.05530434101819992
