mse,mae,rmse,precision,recall,diversity,novelty
0.6763033866882324,0.5406451225280762,0.8223766684532166,0.43506493506493504,0.19871175523349435,1,0.10748070105910301
0.6236687898635864,0.5055559873580933,0.7897270321846008,0.49830508474576274,0.20613861386138616,1,0.0033134818077087402
0.5273901224136353,0.4733690023422241,0.7262163162231445,0.4153225806451613,0.19433962264150945,1,0.030871223658323288
0.285203754901886,0.4179481863975525,0.5340446829795837,0.475,0.24737945492662475,1,0.10612992197275162
0.48762327432632446,0.46378785371780396,0.698300302028656,0.5637140637140636,0.22804232804232805,1,0.08122588321566582
0.37513452768325806,0.4600400924682617,0.6124823093414307,0.5197324414715719,0.27260315533980584,1,0.050889816135168076
0.5590634346008301,0.49797630310058594,0.7477054595947266,0.40725806451612906,0.2,1,0.039076678454875946
0.42903661727905273,0.44380298256874084,0.655008852481842,0.5946666666666667,0.21632996632996632,1,0.05162733048200607
0.4723922908306122,0.4639571011066437,0.6873079538345337,0.4694915254237288,0.2483974358974359,1,0.07998763769865036
0.3439372181892395,0.4720742702484131,0.5864616632461548,0.5277591973244147,0.357626443647949,1,0.002534668892621994
0.32588285207748413,0.45328712463378906,0.5708615183830261,0.4725752508361204,0.247974797479748,1,0.07583478838205338
0.3071179986000061,0.4287988245487213,0.5541822910308838,0.6,0.3790849673202614,1,0.03585829585790634
0.5484066605567932,0.4874267578125,0.7405447959899902,0.6741440377804013,0.23017806935332707,1,0.05915423855185509
0.33530956506729126,0.4370785653591156,0.5790592432022095,0.4666666666666667,0.2502450980392157,1,0.05245894938707352
0.29893919825553894,0.40021997690200806,0.5467532873153687,0.564516129032258,0.26603084415584416,1,0.12492205575108528
0.48550790548324585,0.4693734049797058,0.6967839598655701,0.4972677595628415,0.2571428571428572,1,0.04256603866815567
0.44076836109161377,0.44218048453330994,0.6639038920402527,0.603641456582633,0.23544973544973544,1,0.07193631306290627
0.6262582540512085,0.5382900834083557,0.7913647890090942,0.4699186991869919,0.20403225806451614,1,0.09432120621204376
0.4506082832813263,0.45271778106689453,0.6712735891342163,0.4090909090909091,0.1867924528301887,1,0.062407732009887695
0.3281589150428772,0.4207461476325989,0.5728515386581421,0.6639344262295082,0.28264563106796114,1,0.05500395968556404
0.27881181240081787,0.38142234086990356,0.528026282787323,0.5093370681605975,0.26053639846743293,1,0.17716287821531296
0.5028190612792969,0.45690447092056274,0.7090973258018494,0.42338709677419356,0.1926605504587156,1,0.04678838700056076
0.669511079788208,0.5356107354164124,0.8182365894317627,0.521551724137931,0.2196907216494845,1,0.06526146084070206
0.489463746547699,0.4691704213619232,0.6996168494224548,0.5136612021857924,0.2144435004248088,1,0.031157422810792923
