mse,mae,rmse,precision,recall,diversity,novelty
0.6896564364433289,0.5874837636947632,0.8304555416107178,0.3551305246833807,0.2404040404040404,1.0,0.1106150858104229
0.8615992665290833,0.6390791535377502,0.9282236695289612,0.3571558465175486,0.25395256916996045,1.0,0.07602345198392868
1.1670806407928467,0.7415318489074707,1.080315113067627,0.48090145148968677,0.234020618556701,1.0,0.055759111419320107
0.75887131690979,0.6239557862281799,0.8711321949958801,0.33809523809523806,0.3191661279896574,1.0,0.05396742932498455
0.9843113422393799,0.6939797401428223,0.9921246767044067,0.31329549363605097,0.21333333333333332,1.0,0.10492229834198952
0.8516378998756409,0.6462724208831787,0.922842264175415,0.3383696116090482,0.22784163473818647,1.0,0.005262726917862892
0.5809813141822815,0.5633480548858643,0.7622212767601013,0.5029824561403509,0.25222437137330755,1.0,0.04591411165893078
0.960915207862854,0.677718997001648,0.9802628755569458,0.5783730158730158,0.29545454545454547,1.0,0.09132998250424862
1.151723861694336,0.7459254264831543,1.0731838941574097,0.3146026550281869,0.22326203208556147,1.0,0.1600414216518402
0.620181679725647,0.5576505064964294,0.7875161170959473,0.2359848484848485,0.2987745098039215,1.0,0.0276417825371027
0.7032444477081299,0.588111162185669,0.838596761226654,0.27102040816326534,0.23273809523809524,1.0,0.07484900206327438
0.6285096406936646,0.5705447196960449,0.7927860021591187,0.34075448361162647,0.22391304347826088,1.0,0.013644833117723465
0.8434203863143921,0.6383458375930786,0.9183791875839233,0.4994645247657296,0.24387096774193545,1.0,0.09813745878636837
0.6328877210617065,0.5560266971588135,0.7955424189567566,0.38836724047991655,0.27040618955512574,1.0,0.09307657927274704
0.8568830490112305,0.6694780588150024,0.9256798028945923,0.3357142857142857,0.2303370786516854,0.9921875,0.041826194152235985
0.7789071798324585,0.5969564914703369,0.8825571537017822,0.28097587719298245,0.2667855020796197,1.0,0.015453923493623734
0.6049697399139404,0.5504905581474304,0.7777979969978333,0.2794642857142857,0.2605263157894737,1.0,0.05646858550608158
0.8342536687850952,0.6523052453994751,0.9133749008178711,0.3687025534851622,0.2748159057437408,1.0,0.028836233541369438
0.7410181164741516,0.6135589480400085,0.8608241081237793,0.5049376066074154,0.25024916943521597,1.0,0.06138994172215462
0.901017963886261,0.6674795746803284,0.9492196440696716,0.48315789473684206,0.233903743315508,1.0,0.12752370908856392
0.697152316570282,0.598412275314331,0.8349564671516418,0.2720626975763962,0.25985663082437277,1.0,0.024352693930268288
0.6681572198867798,0.5986568927764893,0.8174088001251221,0.5296419037098407,0.31205320994794683,1.0,0.04573393426835537
0.7996724843978882,0.6060768365859985,0.8942440748214722,0.3595191040843215,0.2836583924349882,1.0,0.0654196497052908
0.6058765053749084,0.6083903908729553,0.7783806324005127,0.32744610281923714,0.2195876288659794,1.0,0.06974589824676514
0.7845357656478882,0.5913703441619873,0.8857402801513672,0.39743258378564655,0.2906788247213779,1.0,0.017000213265419006
0.855545699596405,0.650792121887207,0.9249571561813354,0.3450980392156863,0.23184257602862254,1.0,0.07810191437602043
1.119657039642334,0.7576247453689575,1.0581384897232056,0.3892450142450142,0.24271708683473392,1.0,0.16459049470722675
0.7168855667114258,0.5957743525505066,0.8466909527778625,0.5253947368421052,0.2903769841269841,1.0,0.02670171856880188
1.0605494976043701,0.706824779510498,1.029829740524292,0.35019841269841273,0.2473529411764706,1.0,0.10483661852777004
0.6252678036689758,0.5640088319778442,0.7907387614250183,0.39997248211337366,0.286903073286052,1.0,0.0015683956444263458
0.6413745284080505,0.5710803270339966,0.8008585572242737,0.39347175458286565,0.2744505494505495,1.0,0.02345581166446209
0.8187862634658813,0.6201767921447754,0.9048680663108826,0.3918721461187215,0.23895790200138026,1.0,0.06004202738404274
0.6438302397727966,0.5756371021270752,0.8023903369903564,0.3575556688764236,0.28786407766990296,1.0,0.07202146016061306
0.5801138281822205,0.5275440216064453,0.7616519927978516,0.38652169654226665,0.2933521923620933,1.0,0.07395779341459274
