mse,mae,rmse,novelty
0.8800500631332397,0.655463457107544,0.938109815120697,0.0006887782365083694
1.2409732341766357,0.7702596187591553,1.1139898300170898,0.27818503975868225
1.0385715961456299,0.7308036088943481,1.0191032886505127,0.16984090581536293
0.9689849019050598,0.6617903709411621,0.9843702912330627,0.07194454967975616
1.0268503427505493,0.7373602390289307,1.0133363008499146,0.17138324491679668
0.971013605594635,0.704805850982666,0.9854002594947815,0.014342378824949265
0.7235611081123352,0.6454079747200012,0.8506239652633667,0.050339192152023315
1.1873161792755127,0.7459156513214111,1.0896403789520264,0.08211924321949482
0.7805790901184082,0.6489962339401245,0.8835038542747498,0.01946115680038929
0.886765718460083,0.6369286775588989,0.9416823983192444,0.021481985226273537
0.9665547609329224,0.683383584022522,0.9831351637840271,0.03940624184906483
0.8431192636489868,0.60052490234375,0.918215274810791,0.060219716280698776
0.9846825003623962,0.667479932308197,0.9923116564750671,0.05322621762752533
0.6868282556533813,0.5834025144577026,0.8287510275840759,0.06125086359679699
0.5158779621124268,0.5424304008483887,0.7182464599609375,0.10926181264221668
0.6564047336578369,0.6130872964859009,0.8101881146430969,0.07881298288702965
0.9824560284614563,0.6811097264289856,0.9911892414093018,0.014719968661665916
0.7529506683349609,0.6313635110855103,0.8677273392677307,0.004707401618361473
0.9249339699745178,0.672418475151062,0.9617348909378052,0.0051975734531879425
0.6320186853408813,0.5909545421600342,0.7949960231781006,0.05600591376423836
1.0969154834747314,0.7831026315689087,1.047337293624878,0.17736329697072506
0.7951512932777405,0.6397108435630798,0.8917126059532166,0.06489774771034718
1.0239273309707642,0.6855239868164062,1.0118929147720337,0.08826011046767235
0.8299067616462708,0.6649786233901978,0.9109921455383301,0.07243099994957447
1.0424989461898804,0.7478522062301636,1.0210283994674683,0.06090301834046841
0.7352787852287292,0.6155722737312317,0.857483983039856,0.04483300633728504
0.9363945722579956,0.7044844627380371,0.9676748514175415,0.12090451270341873
1.073628544807434,0.7514876127243042,1.0361604690551758,0.13024868071079254
0.9866911172866821,0.7300341129302979,0.9933232665061951,0.028001872822642326
0.8409637212753296,0.6877055168151855,0.9170407056808472,0.017419492825865746
0.7310762405395508,0.6348111629486084,0.8550299406051636,0.00732356496155262
0.7452566623687744,0.644978404045105,0.8632825016975403,0.04248378239572048
1.052374005317688,0.7386857271194458,1.0258527994155884,0.11970207467675209
1.000810980796814,0.7047780156135559,1.0004053115844727,0.08574129268527031
0.8757875561714172,0.7255555987358093,0.9358352422714233,0.010281465947628021
1.0786625146865845,0.7281203269958496,1.0385867357254028,0.022134091705083847
1.108048915863037,0.7616686820983887,1.0526390075683594,0.21530013717710972
0.6967179775238037,0.6061147451400757,0.834696352481842,0.026497630402445793
0.8702201247215271,0.6907762885093689,0.9328558444976807,0.009502977132797241
0.9465294480323792,0.6601736545562744,0.972897469997406,0.05993345379829407
0.8042266368865967,0.6556336879730225,0.8967868685722351,0.07595766708254814
0.8294178247451782,0.662310004234314,0.9107237458229065,0.07862470671534538
1.1881630420684814,0.7502691745758057,1.0900288820266724,0.07245906256139278
0.7285609841346741,0.5949876308441162,0.8535578846931458,0.1313447207212448
0.8823553919792175,0.6631181836128235,0.9393377304077148,0.037481360137462616
0.6257495880126953,0.5885346531867981,0.7910433411598206,0.062157370150089264
1.1499559879302979,0.7490373849868774,1.0723600387573242,0.11100091598927975
0.9322314262390137,0.6643444299697876,0.9655213356018066,0.10378588736057281
0.8029990196228027,0.6742509007453918,0.8961021304130554,0.006971374154090881
0.7002667188644409,0.6387709975242615,0.8368194699287415,0.00464075431227684
1.2877908945083618,0.787912130355835,1.1348086595535278,0.21408699452877045
0.8940467834472656,0.6681073904037476,0.9455405473709106,0.006393071264028549
0.677872896194458,0.6069892644882202,0.8233303427696228,0.10585270635783672
1.0693402290344238,0.7464895844459534,1.0340890884399414,0.12173335440456867
0.6760091781616211,0.6086626052856445,0.8221977949142456,0.02058587223291397
0.8482274413108826,0.6705136299133301,0.9209926128387451,0.011639395728707314
0.8636404275894165,0.6415088176727295,0.9293225407600403,0.022003598511219025
1.0201456546783447,0.737914502620697,1.0100226402282715,0.03376995213329792
0.842597246170044,0.651146411895752,0.9179309606552124,0.026700779795646667
1.074789047241211,0.7391458749771118,1.0367202758789062,0.04699576273560524
0.7482782602310181,0.6215204000473022,0.8650307655334473,0.025388970971107483
0.9438959360122681,0.6840416789054871,0.97154301404953,0.08963659778237343
0.8681859970092773,0.6985923647880554,0.9317649602890015,0.031880104914307594
0.8037362694740295,0.6562322974205017,0.8965133428573608,0.008528733626008034
0.8121007680892944,0.6638288497924805,0.9011663794517517,0.05663944594562054
1.1099529266357422,0.7563334107398987,1.0535430908203125,0.1303202360868454
0.6832111477851868,0.62373948097229,0.8265658617019653,0.06775524280965328
0.9120373725891113,0.6977207660675049,0.95500648021698,0.02335210330784321
0.6895313262939453,0.6017890572547913,0.8303802013397217,0.13215280696749687
0.8600454330444336,0.6916941404342651,0.9273863434791565,0.09717466309666634
0.921252429485321,0.6930642127990723,0.959818959236145,0.010174203664064407
0.8211923837661743,0.646813690662384,0.906196653842926,0.0020799636840820312
0.898152232170105,0.635295033454895,0.9477089643478394,0.032904382795095444
0.9150304794311523,0.6706523895263672,0.9565722346305847,0.04180152527987957
0.8653656244277954,0.6614444255828857,0.9302502870559692,0.07317788898944855
0.6548922061920166,0.5782936811447144,0.8092540502548218,0.1587766408920288
0.6170533895492554,0.6078119277954102,0.7855274677276611,0.02815573289990425
0.6254721879959106,0.622512936592102,0.7908679842948914,0.14392591081559658
0.6910065412521362,0.6080191135406494,0.8312680125236511,0.04944857209920883
1.0994484424591064,0.7276400327682495,1.0485458374023438,0.09797309525310993
0.5721510648727417,0.5847402811050415,0.7564066648483276,0.19414127990603447
1.1054186820983887,0.7462140917778015,1.0513888597488403,0.08114281482994556
0.9262964725494385,0.6700254678726196,0.9624429941177368,0.017297768034040928
1.2207756042480469,0.8187321424484253,1.1048871278762817,0.2457466535270214
0.6601256132125854,0.5887771844863892,0.812481164932251,0.08458713255822659
1.1581964492797852,0.7536066770553589,1.0761953592300415,0.1483918782323599
0.6508781909942627,0.6103928685188293,0.8067702054977417,0.06976570375263691
1.0686588287353516,0.7371504902839661,1.033759593963623,0.10113658010959625
0.8347736597061157,0.6572765111923218,0.9136595129966736,0.02388942241668701
0.9535781145095825,0.685494065284729,0.9765132069587708,0.0007100235670804977
0.6655373573303223,0.6154817938804626,0.8158047199249268,0.06673220545053482
0.8803746700286865,0.6769922971725464,0.9382827877998352,0.06436346098780632
1.0383621454238892,0.7341678142547607,1.01900053024292,0.09584474004805088
0.9347835183143616,0.6741113066673279,0.966841995716095,0.024621985852718353
0.6663154363632202,0.6113821268081665,0.8162814378738403,0.037400808185338974
0.7761425971984863,0.6461838483810425,0.8809896111488342,0.06114322319626808
0.8599221706390381,0.6569732427597046,0.9273198843002319,0.036508020013570786
1.0069435834884644,0.6825428009033203,1.0034657716751099,0.11996433138847351
0.8304777145385742,0.6568284034729004,0.9113054871559143,0.028469707816839218
0.92960125207901,0.6979875564575195,0.964158296585083,0.11211908049881458
0.8423358201980591,0.6636603474617004,0.917788565158844,0.023907553404569626
0.5738401412963867,0.5693426728248596,0.7575224041938782,0.18428605236113071
0.532158374786377,0.5694357752799988,0.7294918894767761,0.08664462342858315
0.7747946381568909,0.63603675365448,0.8802241683006287,0.05782510153949261
0.768000066280365,0.6119668483734131,0.8763561844825745,0.09836356155574322
1.2527096271514893,0.7690444588661194,1.1192450523376465,0.1805769670754671
0.7131613492965698,0.5945836901664734,0.844488799571991,0.12835879065096378
0.8269002437591553,0.670276403427124,0.9093405604362488,0.079407699406147
1.0335263013839722,0.6941783428192139,1.016624927520752,0.03365855850279331
0.5039348602294922,0.5560555458068848,0.7098836898803711,0.13589255884289742
0.677727222442627,0.622300922870636,0.8232418894767761,0.02822842076420784
1.2744498252868652,0.8014994263648987,1.1289153099060059,0.13576794415712357
1.1295576095581055,0.693189799785614,1.062806487083435,0.104093162342906
0.7312543988227844,0.6174377799034119,0.855134129524231,0.043195322155952454
1.295013666152954,0.7907259464263916,1.137986660003662,0.141266867518425
0.6596478819847107,0.6046411991119385,0.812187135219574,0.01857014000415802
0.9222312569618225,0.6685047149658203,0.9603286981582642,0.11494041793048382
0.9848001003265381,0.683102011680603,0.9923709034919739,0.0694639477878809
0.828055202960968,0.6496751308441162,0.9099753499031067,0.006239753216505051
0.6683042645454407,0.6197846531867981,0.8174988031387329,0.058330873027443886
0.7926766276359558,0.6436496376991272,0.8903239369392395,0.05868251621723175
1.2233957052230835,0.7814714908599854,1.106072187423706,0.11146622896194458
0.8895453810691833,0.677596926689148,0.9431570768356323,0.1446825247257948
0.8435211777687073,0.6412103176116943,0.9184340834617615,0.0058548226952552795
0.6221118569374084,0.6007999777793884,0.7887406349182129,0.015575600787997246
0.9770063161849976,0.690409779548645,0.9884362816810608,0.07448948733508587
0.8526732921600342,0.6658905744552612,0.9234031438827515,0.010586243122816086
0.9067265391349792,0.6828832626342773,0.9522219300270081,0.02739945612847805
0.7369955778121948,0.62945955991745,0.8584845066070557,0.049563249573111534
0.8431360125541687,0.669720470905304,0.9182243347167969,0.033609095960855484
1.045130968093872,0.7447319626808167,1.0223164558410645,0.14068486355245113
1.2530269622802734,0.7694202661514282,1.119386911392212,0.17168686911463737
0.6452621817588806,0.6005915403366089,0.8032821416854858,0.06211862154304981
1.6215366125106812,0.883375883102417,1.2733956575393677,0.18013326215072403
