mse,mae,rmse,novelty
0.6752687692642212,0.618715763092041,0.821747362613678,0.13051716797053814
1.4203886985778809,0.8429155945777893,1.191800594329834,0.15587466210126877
0.5478947758674622,0.5692448019981384,0.740199089050293,0.12207093648612499
0.9462196230888367,0.6823334693908691,0.9727382063865662,0.052378710359334946
0.8418159484863281,0.6669642329216003,0.9175053238868713,0.0436551459133625
1.2305974960327148,0.7776941061019897,1.1093229055404663,0.10435795411467552
0.7016386985778809,0.6326262354850769,0.8376387357711792,0.14456485584378242
1.105118989944458,0.7227267026901245,1.0512464046478271,0.07083429768681526
0.7722979784011841,0.6004513502120972,0.8788048624992371,0.06643963791429996
1.0018227100372314,0.7046670317649841,1.000910997390747,0.03498556464910507
0.7714434862136841,0.6580944657325745,0.8783185482025146,0.0991941262036562
0.738465428352356,0.6221330761909485,0.8593401312828064,0.02855599857866764
0.8537094593048096,0.6757476329803467,0.9239639639854431,0.06005149707198143
0.8538904786109924,0.6630040407180786,0.9240619540214539,0.10708123631775379
0.8398022651672363,0.6665160059928894,0.9164072871208191,0.05365358106791973
0.8485004901885986,0.6469174027442932,0.9211408495903015,0.01803254708647728
1.1931161880493164,0.7681044340133667,1.0922986268997192,0.23243116959929466
1.0360547304153442,0.7351843118667603,1.0178676843643188,0.13894211500883102
0.9678751230239868,0.6711434125900269,0.9838064312934875,0.044077275320887566
1.1239192485809326,0.7584518194198608,1.0601506233215332,0.11903035826981068
1.0063546895980835,0.7325074672698975,1.0031722784042358,0.0066269803792238235
0.7324272394180298,0.6258074045181274,0.8558196425437927,0.08887363784015179
1.1937942504882812,0.7490564584732056,1.09260892868042,0.0734318383038044
0.8161360025405884,0.6534170508384705,0.9034024477005005,0.019847361370921135
0.897643506526947,0.6327685713768005,0.947440505027771,0.03161872364580631
1.010056972503662,0.7034260034561157,1.0050158500671387,0.01771252602338791
0.8006288409233093,0.5924091339111328,0.8947786688804626,0.0457785427570343
1.0064404010772705,0.6832847595214844,1.0032150745391846,0.06205696612596512
0.6842899918556213,0.568739652633667,0.8272181749343872,0.07545885257422924
0.4922183156013489,0.5416232347488403,0.7015827298164368,0.1403187047690153
0.6719843149185181,0.6192598342895508,0.8197464942932129,0.09156520664691925
0.966053307056427,0.6726528406143188,0.9828800559043884,0.008680783212184906
0.7725129127502441,0.6311712861061096,0.8789271116256714,0.03918995521962643
0.945937991142273,0.6988751292228699,0.9725934863090515,0.05666484124958515
0.6657080054283142,0.6141604781150818,0.8159093260765076,0.06505552493035793
1.1398935317993164,0.8043237328529358,1.0676579475402832,0.16188613697886467
0.7946091890335083,0.6652653217315674,0.8914085626602173,0.09690621308982372
1.0254677534103394,0.6857893466949463,1.0126538276672363,0.07074382714927197
0.8128363490104675,0.6739741563796997,0.9015743136405945,0.07336307875812054
0.9514963030815125,0.7108560800552368,0.9754467010498047,0.05989171750843525
0.7432711124420166,0.6037508249282837,0.8621317148208618,0.0625027846544981
0.9086549878120422,0.684226393699646,0.9532339572906494,0.09899085387587547
1.0734126567840576,0.7759137749671936,1.0360562801361084,0.11131799966096878
0.9698680639266968,0.7068080902099609,0.9848188161849976,0.02565869502723217
0.8380398750305176,0.6732394099235535,0.9154451489448547,0.028340261429548264
0.7482739090919495,0.6280874013900757,0.8650282621383667,0.023447740823030472
0.8268862366676331,0.6636655330657959,0.9093328714370728,0.053059399127960205
0.9861660599708557,0.6997727751731873,0.9930589199066162,0.12112100422382355
0.9027143716812134,0.6938096880912781,0.9501127600669861,0.04827127233147621
0.8751130104064941,0.700692892074585,0.935474693775177,0.00468108057975769
1.0688188076019287,0.6969951391220093,1.0338369607925415,0.020628757774829865
1.070634126663208,0.728824257850647,1.0347144603729248,0.194058608263731
0.721774697303772,0.6065660715103149,0.8495732545852661,0.02038482390344143
0.8498184680938721,0.684053361415863,0.9218559861183167,0.027557041496038437
0.9506887197494507,0.6899958848953247,0.9750326871871948,0.017799412831664085
0.83426833152771,0.6397721767425537,0.913382887840271,0.07437323033809662
0.7747747302055359,0.6215322017669678,0.8802129030227661,0.0810084417462349
1.1780421733856201,0.7532831430435181,1.0853766202926636,0.04708744212985039
0.7354060411453247,0.5770976543426514,0.8575581908226013,0.13369404338300228
0.8734033107757568,0.6657530069351196,0.9345605373382568,0.0037584416568279266
0.6818627119064331,0.6031606197357178,0.8257498145103455,0.07052806578576565
1.1401110887527466,0.7435057163238525,1.0677598714828491,0.09168195724487305
0.9471111297607422,0.6753690242767334,0.9731963276863098,0.06281198933720589
0.8576686382293701,0.6910278797149658,0.9261040091514587,0.024374231696128845
0.7188413143157959,0.6530117392539978,0.8478450775146484,0.023687895387411118
1.2796993255615234,0.7715641856193542,1.1312379837036133,0.21639853343367577
0.9449132680892944,0.6936435699462891,0.9720665216445923,0.003474239259958267
0.6947733759880066,0.6159611344337463,0.8335306644439697,0.1238385159522295
1.0165772438049316,0.7396153211593628,1.0082545280456543,0.06323044747114182
0.6904407143592834,0.6086769700050354,0.8309276103973389,0.021194424480199814
0.8331258296966553,0.66680908203125,0.9127572774887085,0.04131067916750908
0.8962225914001465,0.634660005569458,0.9466903209686279,0.035387152805924416
0.992160975933075,0.7289073467254639,0.9960727691650391,0.025446860119700432
0.8467949628829956,0.6516653299331665,0.9202145934104919,0.04579916410148144
1.02878737449646,0.7292487621307373,1.014291524887085,0.015850447118282318
0.7778444886207581,0.6067361235618591,0.8819549679756165,0.009184053167700768
0.9827427268028259,0.7019647359848022,0.9913337826728821,0.07485120370984077
0.9131869673728943,0.7177909016609192,0.9556081891059875,0.0008118078112602234
0.873863935470581,0.6845359802246094,0.9348068833351135,0.032079651951789856
0.8065519332885742,0.6795245409011841,0.8980823755264282,0.11951940134167671
1.0303542613983154,0.7187535762786865,1.0150636434555054,0.1317529883235693
0.6372106075286865,0.6115297079086304,0.7982547283172607,0.05944816954433918
0.9627780914306641,0.7023450136184692,0.9812125563621521,0.009375005960464478
0.7364808320999146,0.6415092349052429,0.8581846356391907,0.17559251189231873
0.8506691455841064,0.6910161972045898,0.9223172664642334,0.10994626022875309
0.8704268932342529,0.6586239337921143,0.9329667091369629,0.0113460011780262
0.8086605072021484,0.6510460376739502,0.8992555141448975,0.07175605557858944
0.8738815188407898,0.6319302916526794,0.9348163604736328,0.0013226158916950226
0.9395390748977661,0.6822938919067383,0.969298243522644,0.053243108093738556
0.8543158173561096,0.6530065536499023,0.9242920875549316,0.05143890157341957
0.6605608463287354,0.5755251049995422,0.8127489686012268,0.1847543828189373
0.6762428283691406,0.6107777953147888,0.8223398327827454,0.05073600448668003
0.6917788982391357,0.6495293378829956,0.831732451915741,0.16074909642338753
0.7307751178741455,0.6314334869384766,0.8548538088798523,0.0765901580452919
1.168776035308838,0.7686291933059692,1.081099510192871,0.060931917279958725
0.5752246975898743,0.5798959732055664,0.7584356665611267,0.20054693333804607
1.0074228048324585,0.6877849102020264,1.0037044286727905,0.1155640184879303
0.939963698387146,0.6725298166275024,0.9695172905921936,0.03558288514614105
1.2612383365631104,0.8155518770217896,1.1230486631393433,0.24841381423175335
0.6853412985801697,0.5902643203735352,0.8278533816337585,0.0870082639157772
1.1891875267028809,0.7624082565307617,1.0904988050460815,0.11968062445521355
0.7548932433128357,0.6543846726417542,0.8688459396362305,0.07934586517512798
1.0527137517929077,0.7305359840393066,1.0260183811187744,0.07761051505804062
0.8359757661819458,0.652758002281189,0.9143171310424805,0.01777736470103264
0.9314227104187012,0.6676778197288513,0.96510249376297,0.0024561751633882523
0.6521894931793213,0.5971787571907043,0.8075824975967407,0.060826435685157776
0.8924431204795837,0.6820937395095825,0.944692075252533,0.08989503048360348
1.035088062286377,0.7145576477050781,1.0173927545547485,0.10364938154816628
0.9320898056030273,0.678533673286438,0.9654479622840881,0.05080831237137318
0.6978012323379517,0.6201116442680359,0.8353449702262878,0.05905772186815739
0.7718608379364014,0.6460081338882446,0.8785560131072998,0.07217068038880825
0.7515854835510254,0.6174474954605103,0.8669403195381165,0.0182018019258976
1.0180773735046387,0.6869692206382751,1.008998155593872,0.07616851106286049
0.8017815947532654,0.6480123400688171,0.8954225182533264,0.02006043680012226
1.0050559043884277,0.7277791500091553,1.002524733543396,0.09535212442278862
0.891287624835968,0.6668208241462708,0.9440803527832031,0.01784079149365425
0.6203367710113525,0.5828495025634766,0.7876145839691162,0.20214235223829746
0.5635733604431152,0.5818547606468201,0.7507152557373047,0.12025793083012104
0.7668706178665161,0.614588737487793,0.8757115006446838,0.06926937028765678
0.758337676525116,0.5845346450805664,0.8708258867263794,0.08838569186627865
1.2401113510131836,0.7543729543685913,1.113602876663208,0.17111994326114655
0.6559658646583557,0.5801923274993896,0.8099172115325928,0.13270124793052673
0.8008056879043579,0.6512078046798706,0.8948774933815002,0.014120075851678848
1.073793888092041,0.7128250598907471,1.0362402200698853,0.005947107449173927
0.4469142556190491,0.5240389108657837,0.6685164570808411,0.14985284581780434
0.7230885624885559,0.6323240995407104,0.8503460884094238,0.03697984293103218
1.1949875354766846,0.7594618797302246,1.0931549072265625,0.12302980571985245
1.076810359954834,0.6983448266983032,1.0376946926116943,0.06739866733551025
0.7731832265853882,0.6282691955566406,0.8793084025382996,0.03963938355445862
1.326719045639038,0.7867217659950256,1.151832938194275,0.13248615339398384
0.7112576961517334,0.6357982158660889,0.843360960483551,0.02279382385313511
0.8869085907936096,0.6497659683227539,0.9417582154273987,0.08817311935126781
1.011212706565857,0.7020492553710938,1.0055906772613525,0.05752992816269398
0.7908682227134705,0.6315604448318481,0.8893076777458191,0.00880306027829647
0.6361641883850098,0.6035332083702087,0.7975990176200867,0.07693740725517273
0.7653452157974243,0.6210818886756897,0.8748400807380676,0.05574061721563339
1.196737289428711,0.7616426944732666,1.0939549207687378,0.12992694042623043
0.8626635074615479,0.6544843316078186,0.9287968277931213,0.10249613225460052
0.8774808645248413,0.6515951156616211,0.936739444732666,0.02791844680905342
0.6713907718658447,0.6287018656730652,0.8193843960762024,0.04322352632880211
0.9569142460823059,0.6729210615158081,0.9782199859619141,0.030452758073806763
0.8425514698028564,0.6695748567581177,0.9179060459136963,0.023256557062268257
0.933689534664154,0.6895877718925476,0.9662761688232422,0.016069676727056503
0.7630060911178589,0.6165333986282349,0.8735021948814392,0.058210909366607666
0.793660044670105,0.6496372222900391,0.8908759951591492,0.03082006797194481
0.9717124700546265,0.7362392544746399,0.9857547283172607,0.11369781754910946
1.2108943462371826,0.7589027285575867,1.1004064083099365,0.1529024913907051
0.6449214220046997,0.5892155170440674,0.8030700087547302,0.05558392405509949
1.4146441221237183,0.8404706120491028,1.1893880367279053,0.13657662566278997
